image_id,caption_gt,score_siglip_gt,caption_modified,score_siglip_modified,caption_blip,score_siglip_blip,attribute_input,attribute_output,score_cider_blip,attribute_pair,diff,correct_prediction,sensitivity_score,delta_score,rsd,misrank,delta_s
233370,A person laying crushed underneath a black piece of luggage.,0.1551923304796219,A person laying crushed underneath a red piece of luggage.,0.11633287370204926,a woman laying on the ground,0.07671067118644714,black,red,0.26273174654577186,black → red,0.03885945677757263,True,0.03885945677757263,0.03885945677757263,0.2503954715898491,0,0.03885945677757263
233567,a black goat standing next to two white goats ,0.10887394100427628,a yellow goat standing next to two white goats ,0.0690622553229332,a black sheep,0.04183542728424072,black,yellow,0.17115572084756303,black → yellow,0.03981168568134308,True,0.03981168568134308,0.03981168568134308,0.3656677191448354,0,0.03981168568134308
233771,A black and white image with a colored british flag umbrella,0.22231337428092957,A yellow and white image with a colored british flag umbrella,0.16402001678943634,a group of people walking down a street with umbrellas,0.1364576369524002,black,yellow,0.034967150510952935,black → yellow,0.058293357491493225,True,0.058293357491493225,0.058293357491493225,0.26221255324850573,0,0.058293357491493225
234413,A white toilet sitting in a bathroom stall next to a TP dispenser.,0.1016048938035965,A gray toilet sitting in a bathroom stall next to a TP dispenser.,0.08787652850151062,a white toilet sitting in a bathroom stall,0.10816880315542221,white,gray,4.106761161986054,white → gray,0.013728365302085876,True,0.013728365302085876,0.013728365302085876,0.13511519758706678,0,0.013728365302085876
234526,A little boy in a yellow shirt feeding a giraffe.  ,0.1476629227399826,A little boy in a green shirt feeding a giraffe.  ,0.1366913616657257,a gi is feeding a child,0.08851416409015656,yellow,green,0.9472244623963952,yellow → green,0.010971561074256897,True,0.010971561074256897,0.010971561074256897,0.07430139449140223,0,0.010971561074256897
234660,Two white bullet trains parked at a train station.,0.144642174243927,Two red bullet trains parked at a train station.,0.101206474006176,two trains on the tracks,0.08947161585092545,white,red,0.6663432265736129,white → red,0.04343570023775101,True,0.04343570023775101,0.04343570023775101,0.3002976169626731,0,0.04343570023775101
234779,A sandwich is sitting in a white plate on top of a wood table.,0.09909885376691818,A sandwich is sitting in a black plate on top of a wood table.,0.059101976454257965,a plate of food on a table,0.044615697115659714,white,black,0.251633933908198,white → black,0.03999687731266022,True,0.03999687731266022,0.03999687731266022,0.40360585205892896,0,0.03999687731266022
235064,A brown bear walking on a ledge with trees in the background.,0.1695854663848877,A yellow bear walking on a ledge with trees in the background.,0.14266034960746765,a bear walking on a rock,0.12948966026306152,brown,yellow,1.6408740920577554,brown → yellow,0.026925116777420044,True,0.026925116777420044,0.026925116777420044,0.1587701903435012,0,0.026925116777420044
235241,some people and a woman in a pink shirt and a yellow frisbee,0.12521034479141235,some people and a woman in a pink shirt and a blue frisbee,0.11622064560651779,a woman playing frc,0.10619725286960602,yellow,blue,0.17116306641802456,yellow → blue,0.008989699184894562,True,0.008989699184894562,0.008989699184894562,0.07179677685474377,0,0.008989699184894562
235399,a white dog is sitting in the back of a truck and a mattress,0.1397148072719574,a green dog is sitting in the back of a truck and a mattress,0.12571406364440918,a white truck,0.06488267332315445,white,green,0.20097177929222898,white → green,0.014000743627548218,True,0.014000743627548218,0.014000743627548218,0.10020944738015862,0,0.014000743627548218
235857,Three cows grazing in a field of green grass,0.157454252243042,Three cows grazing in a field of red grass,0.16782328486442566,a group of cows grazing in a field,0.15422746539115906,green,red,5.0318395388755555,green → red,-0.010369032621383667,False,-0.010369032621383667,-0.010369032621383667,-0.06585425591033463,1,-0.010369032621383667
236166,A man holding a small white dog while wearing a black hat.,0.17955131828784943,A man holding a small black dog while wearing a black hat.,0.17641659080982208,a man wearing a hat,0.05449783802032471,white,black,0.43482329151898147,white → black,0.0031347274780273438,True,0.0031347274780273438,0.0031347274780273438,0.017458671470191464,0,0.0031347274780273438
236308,Two people dressed in red skiing across a snowy landscape.,0.13779379427433014,Two people dressed in blue skiing across a snowy landscape.,0.12120546400547028,two people skiing on a snowy mountain,0.12615695595741272,red,blue,1.255407338887977,red → blue,0.016588330268859863,True,0.016588330268859863,0.016588330268859863,0.12038517667809176,0,0.016588330268859863
236412,A plate of food is sitting on a red clothe.,0.0501144677400589,A plate of food is sitting on a black clothe.,0.020285218954086304,a pizza pie on a plate,0.058669161051511765,red,black,0.29715260923616765,red → black,0.029829248785972595,True,0.029829248785972595,0.029829248785972595,0.5952223006876045,0,0.029829248785972595
236599,A group of people flying kites of a lush green field.,0.12087567150592804,A group of people flying kites of a lush black field.,0.12544576823711395,a bunch of kites,0.1300777792930603,green,black,0.5093057704730123,green → black,-0.004570096731185913,False,-0.004570096731185913,-0.004570096731185913,-0.03780824275265171,1,-0.004570096731185913
236690,A white and gray bird soaring over the blue ocean.,0.13565854728221893,A blue and gray bird soaring over the blue ocean.,0.11465607583522797,a bird flying over the ocean with its wings spread,0.12527960538864136,white,blue,0.6943405350057409,white → blue,0.021002471446990967,True,0.021002471446990967,0.021002471446990967,0.1548186374375528,0,0.021002471446990967
236784,two dogs laying down on a brown couch,0.15351790189743042,two dogs laying down on a green couch,0.14001715183258057,two dogs on a couch,0.11544908583164215,brown,green,2.4043360528536435,brown → green,0.013500750064849854,True,0.013500750064849854,0.013500750064849854,0.08794251287950822,0,0.013500750064849854
236845,a red and white sign a car and some buildings,0.07455497980117798,a brown and white sign a car and some buildings,0.05872885882854462,a white and red sign,-0.004235830623656511,red,brown,0.8959971625834217,red → brown,0.015826120972633362,True,0.015826120972633362,0.015826120972633362,0.21227449883077168,0,0.015826120972633362
237071,The young man in the blue shirt is playing tennis,0.1650654524564743,The young man in the gray shirt is playing tennis,0.11320070177316666,a man playing tennis,0.08455580472946167,blue,gray,1.230109098728054,blue → gray,0.05186475068330765,True,0.05186475068330765,0.05186475068330765,0.314207182129669,0,0.05186475068330765
237316,The tiny white bathroom has a toilet and pedestal sink.,0.09672504663467407,The tiny gray bathroom has a toilet and pedestal sink.,0.07604312151670456,a bathroom with a toilet and a window,0.09779949486255646,white,gray,1.4804617195091092,white → gray,0.020681925117969513,True,0.020681925117969513,0.020681925117969513,0.21382181593650884,0,0.020681925117969513
237864,Adult elephant running after a small brown dog. ,0.14801150560379028,Adult elephant running after a small red dog. ,0.15649151802062988,a baby elephant walking,0.051887787878513336,brown,red,0.43258595996341026,brown → red,-0.0084800124168396,False,-0.0084800124168396,-0.0084800124168396,-0.05729292721026441,1,-0.0084800124168396
237928,"This kitchen has a black stove, stainless steel refrigerator and white cupboards.",0.10125533491373062,"This kitchen has a brown stove, stainless steel refrigerator and white cupboards.",0.10417565703392029,a kitchen with a refrigerator and a stove,0.10269033908843994,black,brown,0.8701662813849915,black → brown,-0.0029203221201896667,False,-0.0029203221201896667,-0.0029203221201896667,-0.028841167951079084,1,-0.0029203221201896667
237984,A green bench sitting on the side of a sidewalk.,0.14412090182304382,A blue bench sitting on the side of a sidewalk.,0.07179591059684753,a bench in a park,0.009897306561470032,green,blue,0.5727266530571108,green → blue,0.07232499122619629,True,0.07232499122619629,0.07232499122619629,0.5018355444028458,0,0.07232499122619629
238039,A white sheep standing on top of a dirt road.,0.12446556985378265,A gray sheep standing on top of a dirt road.,0.11303894221782684,a man walking a sheep down a dirt road,0.1700899749994278,white,gray,1.5168008980754704,white → gray,0.01142662763595581,True,0.01142662763595581,0.01142662763595581,0.09180553023120669,0,0.01142662763595581
238866,A black-and white picture of a rack full of doughnuts.,0.20740175247192383,A black-and green picture of a rack full of doughnuts.,0.16816219687461853,a tray of dough doughs,0.10601580888032913,white,green,0.02953729173059583,white → green,0.0392395555973053,True,0.0392395555973053,0.0392395555973053,0.18919587288741543,0,0.0392395555973053
239537,A man in white shirt and shorts playing a game of tennis.,0.13916048407554626,A man in gray shirt and shorts playing a game of tennis.,0.1255856454372406,a man playing tennis on a grass court,0.09015703201293945,white,gray,0.396772244424374,white → gray,0.013574838638305664,True,0.013574838638305664,0.013574838638305664,0.0975480843465324,0,0.013574838638305664
239627,A white kitchen sink filled with dishes and eating utensils.,0.17296986281871796,A blue kitchen sink filled with dishes and eating utensils.,0.13769076764583588,a sink with a sink and a sink brush,0.12693634629249573,white,blue,0.2554262489510407,white → blue,0.03527909517288208,True,0.03527909517288208,0.03527909517288208,0.20396093630401116,0,0.03527909517288208
239773,Baseball player in blue and white uniform swinging at a ball. ,0.1298927366733551,Baseball player in brown and white uniform swinging at a ball. ,0.1203024685382843,a baseball player,0.11496172845363617,blue,brown,0.2718649969516033,blue → brown,0.0095902681350708,True,0.0095902681350708,0.0095902681350708,0.0738322124907393,0,0.0095902681350708
239843,Two green street signs crossing each other above a stop sign.,0.09781233966350555,Two yellow street signs crossing each other above a stop sign.,0.06756901741027832,a stop sign on a pole,0.09654448181390762,green,yellow,0.5359478318866151,green → yellow,0.030243322253227234,True,0.030243322253227234,0.030243322253227234,0.30919741166881853,0,0.030243322253227234
239857,There is a green Frisbee in the air with red chairs in the background.,0.10527226328849792,There is a brown Frisbee in the air with red chairs in the background.,0.11212034523487091,a man throwing a frun,0.042859021574258804,green,brown,0.0003970853535273413,green → brown,-0.006848081946372986,False,-0.006848081946372986,-0.006848081946372986,-0.06505115148522896,1,-0.006848081946372986
240023,a tennis player with a blue shirt playing tennis,0.1486639678478241,a tennis player with a green shirt playing tennis,0.12745974957942963,a man holding a tennis racket,0.09046731889247894,blue,green,1.141854689596087,blue → green,0.02120421826839447,True,0.02120421826839447,0.02120421826839447,0.14263186012968254,0,0.02120421826839447
240754,A black goat with its mouth open next to a white goat. ,0.18111521005630493,A red goat with its mouth open next to a white goat. ,0.13899460434913635,a goat and a goat eating hay in a pen,0.12303072959184647,black,red,0.4306848269950963,black → red,0.04212060570716858,True,0.04212060570716858,0.04212060570716858,0.23256249816939265,0,0.04212060570716858
240767,A red brick building with a street sign sitting outside of it.,0.13800576329231262,A blue brick building with a street sign sitting outside of it.,0.14809079468250275,a brick building,0.1138276606798172,red,blue,0.7154480050899279,red → blue,-0.010085031390190125,False,-0.010085031390190125,-0.010085031390190125,-0.07307688570098937,1,-0.010085031390190125
241297,A train with a yellow front driving on a track.,0.09542665630578995,A train with a gray front driving on a track.,0.07935325801372528,a train on the tracks,0.07183708995580673,yellow,gray,0.3440494844249767,yellow → gray,0.016073398292064667,True,0.016073398292064667,0.016073398292064667,0.16843719474523206,0,0.016073398292064667
241326,A big chair with a gray cat laying on top of it next to a black dog.,0.17232823371887207,A big chair with a brown cat laying on top of it next to a black dog.,0.15386134386062622,two cats on a couch,0.10425815731287003,gray,brown,0.003914548943288953,gray → brown,0.01846688985824585,True,0.01846688985824585,0.01846688985824585,0.10716113929637229,0,0.01846688985824585
241602,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",0.1777820587158203,"A bathroom with a spa tub, sink, toilet, blue stripes on the floor, and flower decorations on the walls.",0.17057457566261292,"a bathroom with a toilet, sink, and a mirror",0.1059798076748848,yellow,blue,0.3196074247989955,yellow → blue,0.0072074830532073975,True,0.0072074830532073975,0.0072074830532073975,0.04054111593301076,0,0.0072074830532073975
241668,A red head girl holding a piece of cake,0.12292230129241943,A blue head girl holding a piece of cake,0.09345416724681854,a bride and groom,0.07056019455194473,red,blue,0.0010281465877713103,red → blue,0.02946813404560089,True,0.02946813404560089,0.02946813404560089,0.23972976209987518,0,0.02946813404560089
242411,A clock on a white building in a city,0.14949747920036316,A clock on a black building in a city,0.1227109283208847,a clock tower in the middle of a busy city,0.12065020948648453,white,black,1.1297936100095924,white → black,0.026786550879478455,True,0.026786550879478455,0.026786550879478455,0.17917727457850932,0,0.026786550879478455
242678,The horse and rider are jumping over the yellow structure. ,0.12048239260911942,The horse and rider are jumping over the black structure. ,0.1097244843840599,a horse jumping over a jump,0.14019468426704407,yellow,black,1.2213608546741472,yellow → black,0.01075790822505951,True,0.01075790822505951,0.01075790822505951,0.08929029372749388,0,0.01075790822505951
242934,A large living room with a black sectional and a recliner.,0.15842758119106293,A large living room with a red sectional and a recliner.,0.1432504951953888,a living room with a black couch and a black coffee table,0.1543577015399933,black,red,2.175045852943613,black → red,0.015177085995674133,True,0.015177085995674133,0.015177085995674133,0.09579825609639674,0,0.015177085995674133
243495,Handicapped restroom with open toilet and black and white spotted floor.,0.06767207384109497,Handicapped restroom with open toilet and brown and white spotted floor.,0.06909620016813278,a white toilet,0.09524516761302948,black,brown,0.2477320277209225,black → brown,-0.0014241263270378113,False,-0.0014241263270378113,-0.0014241263270378113,-0.021044520231224054,1,-0.0014241263270378113
243626,A plate with green beans and a protein and some polenta with cheese.,0.12032212316989899,A plate with white beans and a protein and some polenta with cheese.,0.07872556895017624,a plate of food,0.07777351140975952,green,white,0.10259585476568478,green → white,0.04159655421972275,True,0.04159655421972275,0.04159655421972275,0.3457099419778936,0,0.04159655421972275
244019,"A fire hydrant is painted red, white and blue and sits on a sidewalk in front of a brick wall that shows graffiti.",0.1615271270275116,A fire hydrant is painted black white and blue and sits on a sidewalk in front of a brick wall that shows graffiti.,0.16564792394638062,a fire hydrant on the sidewalk,0.14607089757919312,red,black,0.021267762927516677,red → black,-0.0041207969188690186,False,-0.0041207969188690186,-0.0041207969188690186,-0.02551148525143493,1,-0.0041207969188690186
244099,A large open field of dirt and yellow grass with a person riding a horse.,0.15388403832912445,A large open field of dirt and green grass with a person riding a horse.,0.12265259027481079,a person riding a horse in a field,0.12730947136878967,yellow,green,1.2959707594087397,yellow → green,0.03123144805431366,True,0.03123144805431366,0.03123144805431366,0.20295443499810156,0,0.03123144805431366
244181,A plate holding a sandwich on a blue mat.,0.09139850735664368,A plate holding a sandwich on a red mat.,0.08212284743785858,a plate of food on a table with a drink,0.0862533375620842,blue,red,0.32827017581265666,blue → red,0.009275659918785095,True,0.009275659918785095,0.009275659918785095,0.10148590154312685,0,0.009275659918785095
244379,View down a two lane road at a red stop signal.,0.16692501306533813,View down a two lane road at a gray stop signal.,0.1539222002029419,a street light on a pole,0.08207078278064728,red,gray,0.003918544625324734,red → gray,0.01300281286239624,True,0.01300281286239624,0.01300281286239624,0.07789613206324358,0,0.01300281286239624
244411,Black cows standing in the grass of a pasture.,0.16740639507770538,yellow cows standing in the grass of a pasture.,0.10695324838161469,two cows in a field,0.09599215537309647,black,yellow,0.681376670508147,black → yellow,0.0604531466960907,True,0.0604531466960907,0.0604531466960907,0.3611161130853456,0,0.0604531466960907
244496,A man in a suit with a red tie that has a robot on it ,0.13505339622497559,A man in a suit with a blue tie that has a robot on it ,0.052960917353630066,a man wearing a suit,0.04762670025229454,red,blue,0.37624205188026294,red → blue,0.08209247887134552,True,0.08209247887134552,0.08209247887134552,0.607852013840464,0,0.08209247887134552
244750,a male in a black shirt glasses of wine and two silver buckets,0.14056773483753204,a male in a brown shirt glasses of wine and two silver buckets,0.14052888751029968,a man sitting at a table with a laptop,0.0016116248443722725,black,brown,0.00520484463666967,black → brown,3.884732723236084e-05,True,3.884732723236084e-05,3.884732723236084e-05,0.0002763601994245729,0,3.884732723236084e-05
244833,A yellow and a green motorcycle in the back of an auditorium.,0.19999997317790985,A black and a green motorcycle in the back of an auditorium.,0.15840750932693481,a row of motorcycles,0.12901534140110016,yellow,black,0.017274126444137963,yellow → black,0.04159246385097504,True,0.04159246385097504,0.04159246385097504,0.2079623471447993,0,0.04159246385097504
245102,A bright red light that is on the side of a snow covered street.,0.10807247459888458,A bright gray light that is on the side of a snow covered street.,0.10228592902421951,a snow covered street,0.036988869309425354,red,gray,0.6701401130246986,red → gray,0.00578654557466507,True,0.00578654557466507,0.00578654557466507,0.05354319493601003,0,0.00578654557466507
245173,A tall red bricked clock tower with three windows.,0.09547220170497894,A tall black bricked clock tower with three windows.,0.10849031805992126,a tall tower with a clock on the top,0.0833764523267746,red,black,1.685591169253915,red → black,-0.013018116354942322,False,-0.013018116354942322,-0.013018116354942322,-0.13635504494983713,1,-0.013018116354942322
245448,A man standing next to a motorcycle talking to several other men wearing yellow vests. ,0.16469836235046387,A man standing next to a motorcycle talking to several other men wearing green vests. ,0.15240706503391266,a man in a yellow vest,0.03557412326335907,yellow,green,0.08038144056736397,yellow → green,0.012291297316551208,True,0.012291297316551208,0.012291297316551208,0.0746291410621096,0,0.012291297316551208
245513,An adult giraffe standing near a white duck in a field of grass.,0.17736057937145233,An adult giraffe standing near a brown duck in a field of grass.,0.1690097153186798,a gife standing in a field,0.06659542769193649,white,brown,0.49647424474977886,white → brown,0.008350864052772522,True,0.008350864052772522,0.008350864052772522,0.047084104496992095,0,0.008350864052772522
245576,An orange cat sitting on top of a computer desk.,0.1583717167377472,An orange cat sitting on top of a computer desk.,0.1583717167377472,a cat is sniffing a computer keyboard,0.1944451481103897,None,None,1.000556472678931,None → None,0.0,False,0.0,0.0,0.0,0,0.0
245651,A large white multi layered cake sitting on top of a table.,0.08228986710309982,A large gray multi layered cake sitting on top of a table.,0.06520954519510269,a cake with a star design on it,0.1346835196018219,white,gray,0.2540408960617068,white → gray,0.01708032190799713,True,0.01708032190799713,0.01708032190799713,0.20756288118192529,0,0.01708032190799713
245764,a black and gray cat is sitting on a toilet,0.1651926040649414,a gray and gray cat is sitting on a toilet,0.1638718545436859,a cat is sitting on a toilet in a bathroom,0.16665372252464294,black,gray,4.9796495077267675,black → gray,0.0013207495212554932,True,0.0013207495212554932,0.0013207495212554932,0.007995209765785114,0,0.0013207495212554932
246454,A black and white photo of a girl petting three dogs.,0.19184288382530212,A blue and white photo of a girl petting three dogs.,0.14277388155460358,a little girl sitting on the ground with two dogs,0.13604290783405304,black,blue,0.284219064115798,black → blue,0.04906900227069855,True,0.04906900227069855,0.04906900227069855,0.25577702593014734,0,0.04906900227069855
246522,A spire over a beautiful brick building behind red tiled roofs.,0.10102380812168121,A spire over a beautiful brick building behind yellow tiled roofs.,0.11149854212999344,a church with a clock on the top of it,0.14058585464954376,red,yellow,0.0009502776160240081,red → yellow,-0.010474734008312225,False,-0.010474734008312225,-0.010474734008312225,-0.10368579647775317,1,-0.010474734008312225
247917,A little league team wears orange shirts and black caps.,0.15061283111572266,A little league team wears orange shirts and green caps.,0.14414282143115997,a group of young baseball players posing for a photo,0.14949387311935425,black,green,0.0,black → green,0.006470009684562683,True,0.006470009684562683,0.006470009684562683,0.042957891679172286,0,0.006470009684562683
248111,A white kitchen with wood cabinets in the midst of repairs.,0.12421023845672607,A green kitchen with wood cabinets in the midst of repairs.,0.10935304313898087,a kitchen with a refrigerator and a stove,0.09784460067749023,white,green,0.4605892866426598,white → green,0.014857195317745209,True,0.014857195317745209,0.014857195317745209,0.11961329035626435,0,0.014857195317745209
248980,A blue plate with a green salad on top of it.,0.10354511439800262,A brown plate with a green salad on top of it.,0.13078027963638306,a green plate with a salad on it,0.11474128812551498,blue,brown,2.631888025527001,blue → brown,-0.027235165238380432,False,-0.027235165238380432,-0.027235165238380432,-0.26302704281821526,1,-0.027235165238380432
249025,An orange reddish rose in a vase filled with water on top of a table.,0.17773014307022095,An orange reddish rose in a vase filled with water on top of a table.,0.17773014307022095,a vase with a flower inside of it,0.09884221106767654,None,None,0.3697976818314861,None → None,0.0,False,0.0,0.0,0.0,0,0.0
249219,A double decker red white and purple bus,0.0974206030368805,A double decker gray white and purple bus,0.08244858682155609,a double decker bus,0.050489798188209534,red,gray,1.9404463366192446,red → gray,0.014972016215324402,True,0.014972016215324402,0.014972016215324402,0.15368429006394518,0,0.014972016215324402
250137,A young redheaded woman in sunglasses and black tank top holds a black leather purse and a white umbrella.,0.20258748531341553,A young redheaded woman in sunglasses and yellow tank top holds a black leather purse and a white umbrella.,0.1690545678138733,a woman holding an umbrella while walking down the street,0.143785297870636,black,yellow,0.03727469356917586,black → yellow,0.033532917499542236,True,0.033532917499542236,0.033532917499542236,0.16552314397735238,0,0.033532917499542236
250619,"A woman lying on her back with knees bent on a beach towel under a multicolored, striped beach umbrella, surrounded by sand, and with clear blue sky above.",0.17727071046829224,"A woman lying on her back with knees bent on a beach towel under a multicolored, striped beach umbrella, surrounded by sand, and with clear white sky above.",0.17952021956443787,a woman laying on a beach under an umbrella,0.19143277406692505,blue,white,0.006896269719782607,blue → white,-0.00224950909614563,False,-0.00224950909614563,-0.00224950909614563,-0.012689682859639643,1,-0.00224950909614563
251065,A black toilet in a tiled public bathroom stall.,0.11602745205163956,A gray toilet in a tiled public bathroom stall.,0.08791273832321167,a dirty toilet,0.12728667259216309,black,gray,0.213293043736448,black → gray,0.028114713728427887,True,0.028114713728427887,0.028114713728427887,0.24231087756641473,0,0.028114713728427887
251119,"The lunchbox has a cold sandwich, strawberry yogurt and orange juice. ",0.18207822740077972,"The lunchbox has a cold sandwich, strawberry yogurt and orange juice. ",0.18207822740077972,a sandwich in a box,0.11103875935077667,None,None,0.0006837110765723209,None → None,0.0,False,0.0,0.0,0.0,0,0.0
251537,There is a carrot next to some greens on the red cutting board.,0.09823405742645264,There is a carrot next to some greens on the black cutting board.,0.07178578525781631,a carrot and a carrot on a cutting board,0.10422617197036743,red,black,0.9515583878940137,red → black,0.026448272168636322,True,0.026448272168636322,0.026448272168636322,0.2692372977512205,0,0.026448272168636322
251572,A brown and white puppy laying on a woman.,0.13795965909957886,A white and white puppy laying on a woman.,0.1186179667711258,a woman laying on a couch with a dog,0.13513346016407013,brown,white,0.8585452937208606,brown → white,0.019341692328453064,True,0.019341692328453064,0.019341692328453064,0.14019817426840908,0,0.019341692328453064
252216,A llama and white horse standing next to each other in a grassy field.,0.19821961224079132,A llama and green horse standing next to each other in a grassy field.,0.16668124496936798,two white horses standing in a field of flowers,0.12511540949344635,white,green,0.15612637936163298,white → green,0.03153836727142334,True,0.03153836727142334,0.03153836727142334,0.15910820788566302,0,0.03153836727142334
252701,a man on a blue surfboard on top of some rough water,0.1407718062400818,a man on a brown surfboard on top of some rough water,0.12210052460432053,a man surfing in the ocean,0.13465601205825806,blue,brown,0.1857432760102104,blue → brown,0.01867128163576126,True,0.01867128163576126,0.01867128163576126,0.13263509316572944,0,0.01867128163576126
252716,A blue frisbee sitting on top of a lush green field.,0.14727002382278442,A gray frisbee sitting on top of a lush green field.,0.09465696662664413,a blue fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr,0.06225975602865219,blue,gray,3.8880398802511096e-05,blue → gray,0.05261305719614029,True,0.05261305719614029,0.05261305719614029,0.3572557118579105,0,0.05261305719614029
253002,Closeup of a logo on a blue and red bus.,0.11836522817611694,Closeup of a logo on a green and red bus.,0.09243817627429962,a red bus with a blue stripe,0.07350194454193115,blue,green,0.25989104944134644,blue → green,0.025927051901817322,True,0.025927051901817322,0.025927051901817322,0.2190428075992062,0,0.025927051901817322
253386,A black and brown dog is wearing a heavy metal collar.,0.13004882633686066,A red and brown dog is wearing a heavy metal collar.,0.11911511421203613,a dog with a chain around its neck,0.1084752231836319,black,red,0.14070296998544093,black → red,0.010933712124824524,True,0.010933712124824524,0.010933712124824524,0.08407390080171377,0,0.010933712124824524
253433,a white stuffed bear is dressed up in some gear,0.11268733441829681,a black stuffed bear is dressed up in some gear,0.11552819609642029,a teddy bear wearing a red bow tie and a black bow tie,0.12537126243114471,white,black,0.14023794349651122,white → black,-0.002840861678123474,False,-0.002840861678123474,-0.002840861678123474,-0.02521012403734886,1,-0.002840861678123474
253452,A white plate topped with food next to a plate of onion rings.,0.09107689559459686,A red plate topped with food next to a plate of onion rings.,0.06378189474344254,a plate of food,0.10595899820327759,white,red,0.9542532350397093,white → red,0.027295000851154327,True,0.027295000851154327,0.027295000851154327,0.2996918227499797,0,0.027295000851154327
253695,A man in white baseball uniform on a grassy field.,0.09618302434682846,A man in blue baseball uniform on a grassy field.,0.08440809696912766,a baseball player catching a ball,0.07550539076328278,white,blue,0.376784390840012,white → blue,0.011774927377700806,True,0.011774927377700806,0.011774927377700806,0.1224220953506446,0,0.011774927377700806
253819,a male skateboarder in a black jacket doing a trick,0.14863502979278564,a male skateboarder in a blue jacket doing a trick,0.13656693696975708,a man doing a trick on a skateboard,0.12997320294380188,black,blue,1.7870282657110321,black → blue,0.012068092823028564,True,0.012068092823028564,0.012068092823028564,0.0811927904199493,0,0.012068092823028564
254368,A black and white picture of a man eating in his bed. ,0.19381995499134064,A brown and white picture of a man eating in his bed. ,0.16908937692642212,a man laying on a bed,0.06255344301462173,black,brown,0.26315354552741915,black → brown,0.024730578064918518,True,0.024730578064918518,0.024730578064918518,0.12759562381501643,0,0.024730578064918518
255664,A yellow dog runs to grab a yellow frisbee in the grass ,0.13663369417190552,A brown dog runs to grab a yellow frisbee in the grass ,0.11992338299751282,a dog catching a frur,0.12855982780456543,yellow,brown,0.0990111264561573,yellow → brown,0.0167103111743927,True,0.0167103111743927,0.0167103111743927,0.12230007594882593,0,0.0167103111743927
255747,An open faced corn beef sandwich sits on a white plate.,0.10687685012817383,An open faced corn beef sandwich sits on a green plate.,0.10275071114301682,a sandwich on a plate,0.08110352605581284,white,green,0.4478626188960844,white → green,0.004126138985157013,True,0.004126138985157013,0.004126138985157013,0.03860648007691724,0,0.004126138985157013
255824,A half eaten eclaire on a white plate,0.16944067180156708,A half eaten eclaire on a yellow plate,0.1634521633386612,a white plate with a chocolate covered pastry on it,0.09225034713745117,white,yellow,0.5246644722904594,white → yellow,0.005988508462905884,True,0.005988508462905884,0.005988508462905884,0.035342804057806494,0,0.005988508462905884
255912,A white plate topped with a cut in half sandwich and a salad.,0.1229514479637146,A green plate topped with a cut in half sandwich and a salad.,0.06776817888021469,a plate of food,0.09349004924297333,white,green,0.11906296107913326,white → green,0.05518326908349991,True,0.05518326908349991,0.05518326908349991,0.44882162835353984,0,0.05518326908349991
255917,Traffic stopped at an intersection waiting for the light to turn green.,0.11016849428415298,Traffic stopped at an intersection waiting for the light to turn gray,0.1218532845377922,a street with cars and a church in the background,0.13895183801651,green,gray,0.038851338194558944,green → gray,-0.011684790253639221,False,-0.011684790253639221,-0.011684790253639221,-0.10606290237117275,1,-0.011684790253639221
255965,A blue eyed tabby cat crouched on the ground. ,0.15145951509475708,A gray eyed tabby cat crouched on the ground. ,0.15166087448596954,a cat sitting on a ledge,0.134549081325531,blue,gray,0.18809196993328697,blue → gray,-0.00020135939121246338,False,-0.00020135939121246338,-0.00020135939121246338,-0.0013294601602711299,1,-0.00020135939121246338
256192,A yellow BMW touring motorcycle parked in the street as people look on from behind a steel rail on the sidewalk.,0.12302277982234955,A black BMW touring motorcycle parked in the street as people look on from behind a steel rail on the sidewalk.,0.09793196618556976,a yellow motorcycle parked in front of a crowd,0.116229347884655,yellow,black,0.13901481478291258,yellow → black,0.025090813636779785,True,0.025090813636779785,0.025090813636779785,0.20395258238362077,0,0.025090813636779785
256195,a small red train is parked at the station ,0.11480039358139038,a small yellow train is parked at the station ,0.07719935476779938,a train on the tracks,0.06950883567333221,red,yellow,0.4660845530578101,red → yellow,0.037601038813591,True,0.037601038813591,0.037601038813591,0.32753405838223787,0,0.037601038813591
256407,A white tray topped with lots of different coffee cups.,0.07910247147083282,A black tray topped with lots of different coffee cups.,0.06068280339241028,a clock made of cups,0.12435372173786163,white,black,0.01694256847641896,white → black,0.018419668078422546,True,0.018419668078422546,0.018419668078422546,0.23285831322241765,0,0.018419668078422546
256518,A white plate topped with food next to a cup of coffee.,0.1456218957901001,A brown plate topped with food next to a cup of coffee.,0.10855180770158768,a plate of food on a table with a cup of coffee,0.14010010659694672,white,brown,2.218526656149194,white → brown,0.03707008808851242,True,0.03707008808851242,0.03707008808851242,0.25456397121725,0,0.03707008808851242
256916,A silver pan topped with pepperoni pizza on a table.,0.10281890630722046,A silver pan topped with pepperoni pizza on a table.,0.10281890630722046,a table with three plates of pizza on it,0.1297198235988617,None,None,0.6427660579445973,None → None,0.0,False,0.0,0.0,0.0,0,0.0
